Dialogue_ID,Utterance_ID,Speaker,Emotion,Utterance
13,7,Ses01F_impro04_M,neutral,I'm just saying I have a friend that got a good job on it so I was just recommending it.
13,8,Ses01F_impro04_F,neutral,What kind of a job?
14,0,Ses01F_impro04_M,neutral,He's like a manager for a theatre.
14,1,Ses01F_impro04_F,neutral,Really?
14,2,Ses01F_impro04_M,neutral,He's like a house manager. Yeah.  It's a good job.
14,3,Ses01F_impro04_F,neutral,He just...
14,4,Ses01F_impro04_F,neutral,you know what?  I heard about that job.  I applied for that.
14,5,Ses01F_impro04_M,neutral,You did?
14,6,Ses01F_impro04_F,frustration,Yeah.  I saw a posting at the theatre.
14,7,Ses01F_impro04_M,neutral,Yeah.
14,8,Ses01F_impro04_F,neutral,He got it?
15,0,Ses01F_impro04_M,neutral,You've been looking for a job for a long time; that was a long time ago.  Right?
15,1,Ses01F_impro04_F,neutral,Yeah.
15,2,Ses01F_impro04_M,neutral,Hmm.
15,3,Ses01F_impro04_F,neutral,What did he do?  What was so great?  I don't understand why they would pick him over me.
15,4,Ses01F_impro04_M,neutral,I don't know.  He had a really good resume I guess and--
15,5,Ses01F_impro04_F,neutral,A resume?
15,6,Ses01F_impro04_M,neutral,Yeah.  Do you have a resume?
15,7,Ses01F_impro04_F,neutral,No.
15,8,Ses01F_impro04_M,neutral,It's kind of helpful when getting a job.
16,0,Ses01F_impro04_F,neutral,I just- I mean I call people up and I tell them what I'm good at.
16,1,Ses01F_impro04_M,neutral,Well maybe we should sit down some time and you can just tell me all the stuff that you have done and I'll write it out.
16,2,Ses01F_impro04_F,neutral,Yeah.
16,3,Ses01F_impro04_F,neutral,I don't like- I don't like sending things in the mail.  I don't want my information out there.
16,4,Ses01F_impro04_M,neutral,"No.  You can- or you can just bring it in person.  But they need, generally, something to see, you know, what kind of what that you've done, what kind of--"
16,5,Ses01F_impro04_F,frustration,I'm there in front of them.  I'm telling them what I'm good at.
16,6,Ses01F_impro04_M,neutral,"Yeah.  But the piece of paper helps, too."
16,7,Ses01F_impro04_F,frustration,Why?  It's a piece of paper.
16,8,Ses01F_impro04_M,neutral,"No.  But it has an outline, you know."
17,0,Ses01F_impro04_F,frustration,"I just don't want this paper trail, you know.  I just don't want things following me around, like-."
17,1,Ses01F_impro04_M,neutral,"I know.  Okay.  Well, um. Maybe--"
17,2,Ses01F_impro04_F,frustration,"It's just-- You know, I've had this problem before.  You're not the first person to tell me that I need a resume but..."
17,3,Ses01F_impro04_M,neutral,Yeah.
17,4,Ses01F_impro04_M,neutral,"Okay, yeah.  I would imagine."
17,5,Ses01F_impro04_F,neutral,..I just-..I just think it's kind of prejudiced and they are really discriminating against people who just aren't that way.
17,6,Ses01F_impro04_M,neutral,"Well, sometimes you have to do things that you don't necessarily like to do to have a job. But the job affords you money, you won't have to be taking the bus right now."
17,7,Ses01F_impro04_F,frustration,"That's baloney, that's baloney."
17,8,Ses01F_impro04_F,frustration,Please.
18,0,Ses01F_impro04_M,neutral,maybe get a car.
18,1,Ses01F_impro04_M,neutral,"I just, you know, think you should try a little harder maybe."
18,2,Ses01F_impro04_F,frustration,you think that you're better than me because I don't have a car?
18,3,Ses01F_impro04_M,neutral,I didn't say that.
18,4,Ses01F_impro04_F,frustration,"You know, you're riding the bus, too."
18,5,Ses01F_impro04_M,neutral,"I am riding the bus, but by choice."
18,6,Ses01F_impro04_F,frustration,Why?  What choice?
18,7,Ses01F_impro04_M,neutral,"To save the environment, carpool."
18,8,Ses01F_impro04_F,frustration,You're saving the environment. mmhmm
19,0,Ses01F_impro04_M,neutral,Yes.  One less car at a time.
19,1,Ses01F_impro04_F,frustration,Interesting.  That's fantastic.
19,2,Ses01F_impro04_M,neutral,Mmhmm.
19,3,Ses01F_impro04_M,frustration,"You know, you don't have to take out your frustration on me, you know, just because..."
19,4,Ses01F_impro04_F,anger,I'm not frustrated.
19,5,Ses01F_impro04_M,frustration,...you can't get a job and refuse to have a resume.
19,6,Ses01F_impro04_F,anger,Who do you think you are?
19,7,Ses01F_impro04_M,neutral,I don't think I'm anyone.
19,8,Ses01F_impro04_F,anger,You are so high and mighty.  I just--
20,0,Ses01F_impro04_M,neutral,I- I-I didn't-- okay.
20,1,Ses01F_impro04_F,anger,Oh.  I'm saving the environment. I'm riding this car because I- I want to.
20,2,Ses01F_impro04_M,neutral,What?  No.
20,3,Ses01F_impro04_M,frustration,What? Oh.  So now you're...
20,4,Ses01F_impro04_F,anger,"The bus, I'm riding the bus because I want to."
20,5,Ses01F_impro04_M,frustration,you know what?  You don't have to take your anger and your hurt out on me.
20,6,Ses01F_impro04_F,anger,I can not-- you are not here by choice.  Nobody would ride this bus by choice.
20,7,Ses01F_impro04_M,neutral,Why not?
21,0,Ses01F_impro05_F,frustration,Hi.
21,1,Ses01F_impro05_M,neutral,Hi.  Thanks for waiting.
21,2,Ses01F_impro05_F,frustration,Yeah. This is the fourth line that I have been in.
21,3,Ses01F_impro05_M,happiness,Can I help you?
21,4,Ses01F_impro05_M,happiness,Uh huh.
21,5,Ses01F_impro05_F,frustration,I need my bag.
21,6,Ses01F_impro05_M,neutral,Okay.
21,7,Ses01F_impro05_F,frustration,"I flew in over three hours ago, I've been in four different lines."
21,8,Ses01F_impro05_M,neutral,Okay.
22,0,Ses01F_impro05_F,frustration,I waited the entire baggage- I waited for the whole baggage carousel four times.  They told me to go to the next one.  I waited through that for three planes and now I'm here.
22,1,Ses01F_impro05_M,neutral,Okay.  Great.  I'm really sorry that you had to do that.  What's your last name?  Let's start there.
22,2,Ses01F_impro05_F,frustration,Nash.
22,3,Ses01F_impro05_M,neutral,Okay.
22,4,Ses01F_impro05_F,neutral,No G.
22,5,Ses01F_impro05_M,neutral,all right- okay.  And you lost your bag? Is that- that the issue?
22,6,Ses01F_impro05_F,frustration,Yes.
22,7,Ses01F_impro05_F,anger,Flight seven fourteen.
22,8,Ses01F_impro05_M,neutral,Uh-huh.
23,0,Ses01F_impro05_F,anger,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?"
23,1,Ses01F_impro05_M,neutral,"Yeah. Yeah, I don't see- I don't see any--"
23,2,Ses01F_impro05_M,neutral,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-"
23,3,Ses01F_impro05_M,neutral,"we've mistakenly lost your baggage.  We're very sorry.  On behalf of Jet Blue I would like to apologize for any inconvenience.  I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us.  I'm very sorry, once again..."
23,4,Ses01F_impro05_F,neutral,"Oh, Are you kidding me?"
23,5,Ses01F_impro05_M,neutral,"for such an inconvenience and your bag, but"
23,6,Ses01F_impro05_F,anger,Is this a joke?
23,7,Ses01F_impro05_M,neutral,Yeah.
23,8,Ses01F_impro05_M,neutral,"No, no."
24,0,Ses01F_impro05_F,anger,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline."
24,1,Ses01F_impro05_M,neutral,"No, no.  This is real."
24,2,Ses01F_impro05_F,neutral,So you'll give me money and then I'll get my bag?
24,3,Ses01F_impro05_M,neutral,"No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because..."
24,4,Ses01F_impro05_M,neutral,this is the only track record that we have and if it's not listed here then it's probably not anywhere.
24,5,Ses01F_impro05_F,anger,"You're kidding me, this is a joke."
24,6,Ses01F_impro05_M,neutral,"Once again, I'm really- I'm really sorry."
24,7,Ses01F_impro05_F,anger,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.
25,0,Ses01F_impro05_M,neutral,Yes.
25,1,Ses01F_impro05_M,neutral,I know.
25,2,Ses01F_impro05_F,anger,We flew in from Paris.  I've been shopping for three weeks.
25,3,Ses01F_impro05_M,neutral,"I'm very sorry.  But if you see the sign that's right behind me here, it spells it out really clearly that we are not held liable--"
25,4,Ses01F_impro05_F,anger,I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.
25,5,Ses01F_impro05_M,neutral,Okay. Calm-
25,6,Ses01F_impro05_M,neutral,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really"
25,7,Ses01F_impro05_F,anger,Do you understand who my husband is?
26,0,Ses01F_impro05_F,anger,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it."
26,1,Ses01F_impro05_M,neutral,"We are actually not even allowed--  you know, like we don't have to give you this fifty dollars.  We don't have to do that."
26,2,Ses01F_impro05_F,anger,Oh-Oh.  It's a gift.  You're-You're helping me out here?
26,3,Ses01F_impro05_M,neutral,It's a gift.
26,4,Ses01F_impro05_M,neutral,"You know, the airlines can not be held responsible for every bag of luggage that comes through here."
26,5,Ses01F_impro05_F,anger,You are cruising for a bruising.  You are in so much trouble.
26,6,Ses01F_impro05_M,neutral,With the amount of--
26,7,Ses01F_impro05_F,anger,Who's in charge?  Who is the president of Jet Blue?
27,0,Ses01F_impro05_M,neutral,"Um, actually, I don't know. I don't know. Oh really?"
27,1,Ses01F_impro05_F,anger,Because I probably know him.
27,2,Ses01F_impro05_F,anger,Yeah.
27,3,Ses01F_impro05_M,neutral,Well then maybe you can just call him and he can give you more money.  But right now all I can do--
27,4,Ses01F_impro05_F,anger,"I don't want money, I want my clothes."
27,5,Ses01F_impro05_M,neutral,"Right now all I can do is just give you this fifty dollars, I'm really sorry."
27,6,Ses01F_impro05_F,anger,What's your name?
27,7,Ses01F_impro05_M,neutral,Oh.  My name is Sean. Hi.
28,0,Ses01F_impro05_F,neutral,Sean.  Great. Do you have a badge number or something?
28,1,Ses01F_impro05_M,neutral,"Badge number?  Uh, no.  You can just take my employee number I guess."
28,2,Ses01F_impro05_F,anger,Okay.  I'll do that.
28,3,Ses01F_impro05_M,neutral,Why?  Have I done something wrong?  Have I given you bad service?  I feel like I have done the best I could.
28,4,Ses01F_impro05_F,anger,I don't think you have done everything you could do because I don't have my bag here yet.
28,5,Ses01F_impro05_M,neutral,"If you want, you can write a letter.  I can give you the address. Yes.  An angry--"
28,6,Ses01F_impro05_F,anger,A letter? I'll make a personal phone call.
28,7,Ses01F_impro05_M,neutral,"Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more..."
29,0,Ses01F_impro06_M,sadness,"I'm sorry, Joy."
29,1,Ses01F_impro06_F,neutral,It's okay.
29,2,Ses01F_impro06_M,neutral,Is there anything I can get you?  Do you want me to take care of anything for you or...?
29,3,Ses01F_impro06_F,neutral,"No, no, no."
29,4,Ses01F_impro06_M,neutral,...pick up anything?
29,5,Ses01F_impro06_F,sadness,No.
29,6,Ses01F_impro06_M,sadness,You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.
29,7,Ses01F_impro06_F,neutral,That's sweet.
29,8,Ses01F_impro06_F,neutral,Thank you.
29,9,Ses01F_impro06_F,sadness,I went to see her headstone a week or two ago.
30,0,Ses01F_impro06_F,sadness,"I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city."
30,1,Ses01F_impro06_M,neutral,Hmm.
30,2,Ses01F_impro06_F,sadness,So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.
30,3,Ses01F_impro06_F,sadness,So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-
30,4,Ses01F_impro06_F,neutral,"this woman came up and, you know, it was hers. It was her person that was there."
30,5,Ses01F_impro06_M,neutral,Oh.  She was there?
30,6,Ses01F_impro06_F,sadness,"Yeah.  And she was like, that's pathetic, I hope you enjoy it."
30,7,Ses01F_impro06_F,sadness,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly."
30,8,Ses01F_impro06_M,neutral,Mmhmm.
30,9,Ses01F_impro06_F,sadness,"I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever."
31,0,Ses01F_impro06_M,sadness,Yeah.
31,1,Ses01F_impro06_F,sadness,I don't know.
31,2,Ses01F_impro06_M,neutral,How long were you there for?
31,3,Ses01F_impro06_F,sadness,At the cemetery?
31,4,Ses01F_impro06_M,neutral,Mmhmm.
31,5,Ses01F_impro06_F,sadness,couple hours.
31,6,Ses01F_impro06_F,neutral,"I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers."
31,7,Ses01F_impro06_M,neutral,Oh really?
31,8,Ses01F_impro06_M,neutral,You ran through the sprinklers in the cemetery?
32,0,Ses01F_impro06_F,neutral,It was hot.[LIPSMACK]
32,1,Ses01F_impro06_M,neutral,Is it a big cemetery?
32,2,Ses01F_impro06_F,neutral,Yeah.  It's huge.  Redlands is an old city so they have lots and lots of stones.
32,3,Ses01F_impro06_M,neutral,"Oh, so they're like really old too, really old ones?"
32,4,Ses01F_impro06_F,neutral,Yeah.
32,5,Ses01F_impro06_F,sadness,"It's weird.  Whenever I go back to town, I think of her.  I mean, it's like ... I mean we grew up together and she died when we were twenty one.  And yeah.  She had cancer, she had two brain tumors."
32,6,Ses01F_impro06_F,sadness,"My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her."
32,7,Ses01F_impro06_F,sadness,She used to have these poetry parties on Memorial Day.
32,8,Ses01F_impro06_M,neutral,Mmhmm.
33,0,Ses01F_impro06_F,sadness,Umm. Yeah.
33,1,Ses01F_impro06_F,sadness,"And the last time before she died, I remember she couldn't really stand, umm..."
33,2,Ses01F_impro06_F,sadness,"But I mean she could, but it was- so it was kind of sitting at her feet holding her up and she had these poems she had memorized.  And I remember looking up, she had curly red hair and there was this palm tree right behind her and it was like a crown growing right out of her head.  It was cool."
33,3,Ses01F_impro06_M,neutral,Mmhmm.
33,4,Ses01F_impro06_F,sadness,"Some, I guess.  She memorized this one, John Dunn, it's called, Death Be Not Proud. and-"
33,5,Ses01F_impro06_M,neutral,So she wrote a lot of poetry?
33,6,Ses01F_impro06_F,neutral,"There's another one, I can't remember."
33,7,Ses01F_impro06_F,sadness,"I remember, too, when we were--  she died at U.C.L.A.  She had brain surgery and there was not much hope to begin with, but I gave blood for her surgery, her mom and I before, so we dropped her off in the waiting room and then we were giving blood and came back.  And she, in her wheelchair, like can hardly do anything, reciting her poetry for these people like in the waiting room.  All she needs is a God damn audience.  You know?"
33,8,Ses01F_impro06_M,neutral,Mmhmm.Mmhmm.Mmhmm.
34,0,Ses01F_impro07_M,neutral,Did you get the letter?
34,1,Ses01F_impro07_F,neutral,"Yes.  There's a big envelope it says, you're in. I know."
34,2,Ses01F_impro07_M,neutral,Yeah. That is so awesome.
34,3,Ses01F_impro07_M,neutral,Oh my God. What are you going to do? [LAUGHTER]
34,4,Ses01F_impro07_F,neutral,So I have to move back to the ghetto but...I know.
34,5,Ses01F_impro07_M,neutral,"Oh-Yeah, I bet you're really excited. Oh.  That's what loans are for?  Right? Exactly."
34,6,Ses01F_impro07_F,neutral,"I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that."
34,7,Ses01F_impro07_M,neutral,"Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?"
34,8,Ses01F_impro07_F,neutral,"Oh- I know, I know, I know, I know."
34,9,Ses01F_impro07_F,neutral,"I don't know.  I spend so much time commuting as it is, I'd rather."
35,0,Ses01F_impro07_M,neutral,This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.
35,1,Ses01F_impro07_F,neutral,I know. We should throw a party.
35,2,Ses01F_impro07_F,neutral,"At Arapaho we could afford that. [GARBAGE]. Yeah.  So what are you doing this summer, though?  You're staying around, too, yeah?"
35,3,Ses01F_impro07_M,neutral,A rapper party ho. Yeah. Okay.
35,4,Ses01F_impro07_M,neutral,"I am just- Yeah.  I'm sticking around, I'm just doing my thing.  I'm living here.  I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo."
35,5,Ses01F_impro07_F,neutral,It's a relief too. I mean I was thinking I was going to have to pack up all of my stuff but yeah. Hooray for U.S.C.
35,6,Ses01F_impro07_M,neutral,Yeah.  Big time.
35,7,Ses01F_impro07_M,neutral,Mmhmm. Mmhmm. Yay. So what major?  What are you doing?
35,8,Ses01F_impro07_F,neutral,"Umm. It's...It's uhh...It's Critical Studies. It's a really prestigious program, so they say."
36,0,Ses01F_impro07_M,neutral,"Oh, okay."
36,1,Ses01F_impro07_M,neutral,Ooh. Fancy.
36,2,Ses01F_impro07_F,neutral,Yeah.  I'm not sure.
36,3,Ses01F_impro07_M,neutral,Is this a Masters or a P.h.D.?  Or can you...? Nice
36,4,Ses01F_impro07_F,neutral,Umm...P.h.D. [LAUGHTER]
36,5,Ses01F_impro07_M,neutral,"That's good.  Don't you have to like teach a class, too, when you do that?"
36,6,Ses01F_impro07_F,neutral,"Um, yeah, yeah.  I'm a TA for two sessions. Mmhmm."
36,7,Ses01F_impro07_M,neutral,"Teacher. Mrs. Nash, I have a question."
36,8,Ses01F_impro07_F,neutral,So I get to mold young minds. Mrs.?  That's my mother.
37,0,Ses01F_impro07_M,neutral,You have to get married.  Well you are married to Chuck.  You're Mrs. Nash.  Not to be confused with Mrs. Dash which is the popular seasoning.
37,1,Ses01F_impro07_F,neutral,"I would be like- Oh. Right, right, right."
37,2,Ses01F_impro07_M,neutral,"Mrs. Nash.  That's so awesome, though."
37,3,Ses01F_impro07_F,neutral,"Yeah. Yeah I'm excited. Hooray.  And then I'll be a millionaire once I graduate, you understand? Because that's the way it works."
37,4,Ses01F_impro07_M,neutral,Yay...School's fun.
37,5,Ses01F_impro07_M,neutral,"Of course, right.  That's where the real money is, being a student."
37,6,Ses01F_impro07_F,neutral,Yeah.  Totally. [LAUGHTER]
37,7,Ses01F_impro07_M,happiness,That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.
37,8,Ses01F_impro07_F,neutral,"I know. I made such a mess of it, the entire time.  The last three things I've done, I've ruined everything, I think. Mm-hmm.  Yeah."
38,0,Ses01F_script01_1_F,frustration,What's he going to say?
38,1,Ses01F_script01_1_F,neutral,Maybe we should tell him before he sees it.
