Dialogue_ID,Utterance_ID,Speaker,Emotion,Utterance
3,0,Ses01F_impro05_M,neutral,"Um, actually, I don't know. I don't know. Oh really?"
3,1,Ses01F_impro05_F,anger,Because I probably know him.
3,2,Ses01F_impro05_F,anger,Yeah.
3,3,Ses01F_impro05_M,neutral,Well then maybe you can just call him and he can give you more money.  But right now all I can do--
3,4,Ses01F_impro05_F,anger,"I don't want money, I want my clothes."
3,5,Ses01F_impro05_M,neutral,"Right now all I can do is just give you this fifty dollars, I'm really sorry."
3,6,Ses01F_impro05_F,anger,What's your name?
3,7,Ses01F_impro05_M,neutral,Oh.  My name is Sean. Hi.
4,0,Ses03F_script03_1_F,happiness,Oh Charles. That was his name. Charles. He did wiggle so beautifully.
4,1,Ses03F_script03_1_M,neutral,Horrible little thing. I hated it.
4,2,Ses03F_script03_1_F,neutral,I know you did. You threw it out the window and into the Grand Canal. I don't think I'll ever forgive you for that.
4,3,Ses03F_script03_1_M,neutral,How long did that row last?
4,4,Ses03F_script03_1_F,neutral,It went on intermittently for days.
4,5,Ses03F_script03_1_M,neutral,The worst one was in Cannes when your-your curling iron burnt a hole in my dressing gown.
4,6,Ses03F_script03_1_F,neutral,"Well, I burnt a hole in my comb too, and all the towels in the bathroom. [LAUGHTER]."
4,7,Ses03F_script03_1_F,happiness,yeah. And that was the first time you ever hit me.
5,0,Ses03M_script02_2_F,sadness,If anybody wants to be with anybody else it's probably you.  Probably somebody who enjoys herself a little more and is not so hard.
5,1,Ses03M_script02_2_M,neutral,"Actually, now that you mention it, no I don't."
5,2,Ses03M_script02_2_F,sadness,"Well, I guess this is the wrong spot for the right people."
5,3,Ses03M_script02_2_M,neutral,It seemed like a good spot to me.
5,4,Ses03M_script02_2_M,happiness,I mean look at the view of the moon we got from here.
5,5,Ses03M_script02_2_F,happiness,Yeah.  I noticed that.  It's real pretty on the water.
5,6,Ses03M_script02_2_F,neutral,Big old white moon.
5,7,Ses03M_script02_2_M,happiness,"Hey, look what we got here."
5,8,Ses03M_script02_2_F,happiness,Oh you brought refreshments.
6,0,Ses03F_impro06_F,sadness,"His poor parents. You know, it's their only son."
6,1,Ses03F_impro06_M,neutral,yeah.
6,2,Ses03F_impro06_F,sadness,"Kind of a whole year. I mean, he suffered with this, this monster, this thing, this disease."
6,3,Ses03F_impro06_M,sadness,"He was in chemo the whole time, right?"
6,4,Ses03F_impro06_F,neutral,Yeah.
6,5,Ses03F_impro06_M,sadness,And he just got that baseball scholarship.
6,6,Ses03F_impro06_F,sadness,"I know. He was, he had so much going for him."
6,7,Ses03F_impro06_F,sadness,"So handsome, so young, so gifted."
7,0,Ses04M_script02_1_M,neutral,"Oh, man.  This is great.  I didn't even think to bring a six pack.  Six pack would be just the ticket right about now.  I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.  Oh."
7,1,Ses04M_script02_1_M,neutral,I wonder if they can hear me talk or feel the vibrations in the sand when we move around.
7,2,Ses04M_script02_1_F,neutral,I'm cold.
7,3,Ses04M_script02_1_M,neutral,You want my jacket?
7,4,Ses04M_script02_1_F,anger,It's after eleven; let's go home.
7,5,Ses04M_script02_1_M,frustration,Are you kidding?  We'd miss it.  We just got here.  What's the point of coming down here if we just turn around and go home?
7,6,Ses04M_script02_1_F,anger,There is no point in coming down here.
7,7,Ses04M_script02_1_M,neutral,Right.
8,0,Ses05F_impro05_M,frustration,"Obviously, I'm doing everything that I can here."
8,1,Ses05F_impro05_F,neutral,"No, I don't think you are. I mean If you were doing everything you could, you'd either give me more money or you'd figure out where my bag is."
8,2,Ses05F_impro05_M,neutral,"Well, I have no way to give you more money.  I'm giving you as much money as I can, and figuring- as far as figuring out where you bag is-"
8,3,Ses05F_impro05_F,anger,What do you mean as you can?  Who makes up these rules?
8,4,Ses05F_impro05_M,neutral,makes up?
8,5,Ses05F_impro05_F,anger,You're an autono- autonomous human being.  You could- You could go into the com-
8,6,Ses05F_impro05_M,neutral,"The airline makes these rules, mom ma'am."
8,7,Ses05F_impro05_F,neutral,You could go into the computer and- you know- print-
8,8,Ses05F_impro05_M,neutral,I've gone into the computer.  I told you exactly what I can see in the computer that your luggage did arrive here.
8,9,Ses05F_impro05_F,frustration,"So I'm just supposed to oh, well, oops, my luggage is gone and be fine with that and take your stinking fifty dollar voucher?"
9,0,Ses04M_impro08_F,frustration,"Okay, no, look, I- I- I- I'm really -- I'm trying to be patient.  I know this isn't your fault.  I know that you didn't do it"
9,1,Ses04M_impro08_F,frustration,"but, at the same time, I have been through an hour of little robot voices telling me what I needed to do."
9,2,Ses04M_impro08_M,frustration,"Ma'am, I understand that."
9,3,Ses04M_impro08_F,neutral,And I did everything they said.  And now i'm talking to you and you're supposed to put the money back on my account because I didn't make the calls and I'm really tired of dealing with this because I didn't even
9,4,Ses04M_impro08_M,frustration,"Ma'am, I - I - I understand that. I understand that. What I can do for you right now is what I'm telling you is that I can do- I can give you a hundred dollars back and then you'll have to fill out a complaint form and then you'll get -- there'll be some investigation. Some men will show up at your house and go through your things."
9,5,Ses04M_impro08_F,frustration,Excuse me?
9,6,Ses04M_impro08_M,frustration,And then then you'll get some money back.
9,7,Ses04M_impro08_F,frustration,How long does that take?
9,8,Ses04M_impro08_M,neutral,A few weeks.  You won't even know that they were there.
10,0,Ses02F_script02_1_M,neutral,Alright.  But it's fish that do something that none of the other fish do.  Like the swallows returning to Capistrano or the lemmings throwing themselves off the cliffs.
10,1,Ses02F_script02_1_M,neutral,There's--there's a bit of the magic--some unexplainable here.  I don't see how you can not be interested.
10,2,Ses02F_script02_1_F,frustration,I'm just not.
10,3,Ses02F_script02_1_M,neutral,For real?
10,4,Ses02F_script02_1_F,neutral,Yeah.
10,5,Ses02F_script02_1_M,neutral,"I don't get it.  The first time we came here, you said it was the best night of your life."
10,6,Ses02F_script02_1_M,neutral,"And last year, I remember specifically you were so excited to go that you stubbed your toe rushing me out of the house and didn't even notice until we got in the car."
10,7,Ses02F_script02_1_F,frustration,"Last year, you will also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got in a big fight over nothing, and we didn't see the grunions."
11,0,Ses05F_impro07_M,neutral,"oh, good good good good good good."
11,1,Ses05F_impro07_F,neutral,I'll stay in town.
11,2,Ses05F_impro07_M,neutral,Are you going to live on campus?  Where are you going to live?
11,3,Ses05F_impro07_F,happiness,Uh- I don't know.
11,4,Ses05F_impro07_M,neutral,Uh! stay over here.  Like travel to school. because you are so close to me
11,5,Ses05F_impro07_F,neutral,"Well, I don't want to, I don't want to live with my mom."
11,6,Ses05F_impro07_M,happiness,"Okay, you're right, you're right, you're right,  right.  Maybe we should get a place together."
11,7,Ses05F_impro07_F,neutral,Whoa.  What an idea.  Where would you want to live?
11,8,Ses05F_impro07_M,neutral,That'll be awesome.
12,0,Ses05M_impro04_F,neutral,Okay.
12,1,Ses05M_impro04_M,frustration,"I want to make some money.  I need to make some money.  I've got to pay some bills, I owe people money.  I owe lots of people money.  I need to make some money."
12,2,Ses05M_impro04_F,neutral,I understand.
12,3,Ses05M_impro04_F,neutral,"Yeah, it's stressful.  I recognize that."
12,4,Ses05M_impro04_M,frustration,"Do you have any idea how I can make money?  I mean, what can I do to make some quick money, something?  Anything, that's relatively within the you know law."
12,5,Ses05M_impro04_F,neutral,ah.
12,6,Ses05M_impro04_F,neutral,"Not- Not selling pot, right?"
12,7,Ses05M_impro04_M,frustration,"Right, probably not selling pot. I don't want to go to jail."
13,0,Ses04M_script01_2_F,anger,"She's not his girl, Joe.  She knows she's not."
13,1,Ses04M_script01_2_M,neutral,You can't read her mind.
13,2,Ses04M_script01_2_F,anger,"Then why is she still single?  New York is full of men.  Why hasn't she married?  Probably a hundred people told her she's foolish, but she's waited."
13,3,Ses04M_script01_2_M,neutral,How do you know why she waited?
13,4,Ses04M_script01_2_F,anger,"Because she knows what I know, that's why.  She's faithful as a rock.  In my worst moments, I think of her waiting and I know, again, that I'm right."
13,5,Ses04M_script01_2_M,frustration,"Look, it's a nice day.  What are we arguing for?"
13,6,Ses04M_script01_2_F,anger,"Nobody in this house dares take her faith away, Joe.  Strangers might, but not his father, not his brother."
13,7,Ses04M_script01_2_M,frustration,What do you want me to do? What do you want?
14,0,Ses03M_impro06_F,sadness,Yeah.  Like I mean if you need anyone to talk to or anything I'm here for you okay?
14,1,Ses03M_impro06_M,neutral,Thanks.
14,2,Ses03M_impro06_F,sadness,We're all here for you.
14,3,Ses03M_impro06_M,sadness,I was supposed to see him last summer
14,4,Ses03M_impro06_M,sadness,then I got busy with work and stuff and three years go by
14,5,Ses03M_impro06_M,sadness,and then something like this happens you know?
14,6,Ses03M_impro06_M,sadness,I mean I haven't even talked to him on the phone for the past three months.
14,7,Ses03M_impro06_M,sadness,He's supposed to be my best friend.
14,8,Ses03M_impro06_F,sadness,I know.
15,0,Ses05M_impro04_M,frustration,"No, I just showed that for you [garbage]."
15,1,Ses05M_impro04_F,neutral,"Okay.  Well, that's good.  Yeah, I mean, you're you're- when you're happy you're a pretty personable guy.  And I don't --I don't"
15,2,Ses05M_impro04_M,frustration,I like to think so.
15,3,Ses05M_impro04_F,neutral,I can't see where the issue would be. so
15,4,Ses05M_impro04_M,frustration,see.
15,5,Ses05M_impro04_M,anger,"Yeah, well thanks for your help."
15,6,Ses05M_impro04_F,neutral,"I'm sorry.  Good luck, man."
15,7,Ses05M_impro04_M,sadness,I'll need it.
16,0,Ses02F_impro06_M,neutral,"Hey, a what's up?"
16,1,Ses02F_impro06_F,sadness,"Um, Johnny died yesterday."
16,2,Ses02F_impro06_M,neutral,"Wow, that's horrible."
16,3,Ses02F_impro06_M,neutral,I'm sorry to hear about that.
16,4,Ses02F_impro06_F,sadness,"We knew that it was coming, but--"
16,5,Ses02F_impro06_M,neutral,Yeah.
16,6,Ses02F_impro06_F,sadness,"It seemed like he had a little bit longer.  Like just last week, he was doing was so well."
16,7,Ses02F_impro06_M,neutral,"I mean, you know, at least he's not in anymore pain now, right?"
16,8,Ses02F_impro06_F,sadness,Yeah.
17,0,Ses01M_script02_2_M,neutral,You want me to go get some champagne?
17,1,Ses01M_script02_2_F,sadness,No.
17,2,Ses01M_script02_2_M,neutral,Do you want to take off our shoes?
17,3,Ses01M_script02_2_F,neutral,No.
17,4,Ses01M_script02_2_M,neutral,What? Huh?
17,5,Ses01M_script02_2_M,neutral,You want to get married again?
17,6,Ses01M_script02_2_M,frustration,What?  What?  You want to divorce?
17,7,Ses01M_script02_2_F,frustration,No.
17,8,Ses01M_script02_2_M,frustration,A vacation?
17,9,Ses01M_script02_2_F,frustration,No.
18,0,Ses05M_impro04_M,frustration,"But, I mean, I don't want to keep those jobs.  I don't want those jobs.It's not what I want to do."
18,1,Ses05M_impro04_F,neutral,Right.
18,2,Ses05M_impro04_M,frustration,"But, I don't know.  God, what am I going to do?  Should I go back to school?  I can't- I can't afford to go back to school."
18,3,Ses05M_impro04_M,frustration,What do you do?
18,4,Ses05M_impro04_F,neutral,"Well, I mean, right now I'm just doing a little bit of everything.  And I don't- I don't think that I'm in like a profession, like career oriented place."
18,5,Ses05M_impro04_M,neutral,"You plan on being there forever? I mean, Like, what do you --"
18,6,Ses05M_impro04_F,neutral,"No.  I'm just working in restaurants and stuff. But, I'm also trying to audition and what not.  So, it's --"
18,7,Ses05M_impro04_M,neutral,yeah.
19,0,Ses03F_impro07_M,neutral,You got in? Wow.
19,1,Ses03F_impro07_F,neutral,"Yes, me, I got in. Thank you very much."
19,2,Ses03F_impro07_M,neutral,Good for you.
19,3,Ses03F_impro07_F,neutral,"Yeah, I know, my mom called me. I was with my girlfriend in Boston, and uh- she got the letter and she called me, she said I don't know, do you want me to open it? And I was like yes, open it. And she opened it and she goes oh, I'm sorry, Nat."
19,4,Ses03F_impro07_F,neutral,"And I was like what? She's like, you know, you didn't get in. Totally plays it off. Like I didn't get in. And I'm like, I start almost crying."
19,5,Ses03F_impro07_M,neutral,"Uh-huh, uh-huh."
19,6,Ses03F_impro07_F,neutral,"And my mom was like Natalie, Natalie, it's [GARBAGE], you know-"
19,7,Ses03F_impro07_M,neutral,oh yeah.
19,8,Ses03F_impro07_F,happiness,"and so, I mean, I got in."
20,0,Ses04M_impro04_F,neutral,"Right, but you have -- I mean, you have to keep on them.  You have to keep calling and reminding them that you're still looking and"
20,1,Ses04M_impro04_F,neutral,"I mean, you have to be really aggressive about it."
20,2,Ses04M_impro04_M,frustration,"Yeah, I do.  I do.  You don't understand."
20,3,Ses04M_impro04_M,frustration,I- You don't understand. I don't have a job.  All- My job is to look for a job.  I don't do anything else.
20,4,Ses04M_impro04_M,frustration,"But, like, it's been years now and I just can't seem to get anything that really fits.  It's just it -- I -- it drives me absolutely insane."
20,5,Ses04M_impro04_F,neutral,"Well, I mean, if it's that bad, maybe you're gonna have to take something that doesn't really fit, you know.  Like maybe you'll have to do something else for a while.  Find a new field, new skill."
20,6,Ses04M_impro04_M,frustration,"No, no, no, no, no.  I can't- I can't do that.  I can't, I- because if I'm not- if I'm not- if I'm not doing something that I love, then I can't -- I can't- I mean it's- what's the point?"
20,7,Ses04M_impro04_F,neutral,"Well then you're choosing to be unemployed, really."
20,8,Ses04M_impro04_M,frustration,I'm not choosing. I'm not-
21,0,Ses05F_impro06_M,sadness,"I am so sorry,  It's-"
21,1,Ses05F_impro06_M,sadness,It's the worst when they go like that. [GARBAGE] Was he young?
21,2,Ses05F_impro06_F,sadness,Kind of.
21,3,Ses05F_impro06_F,sadness,"It's hard to watch when it's painful for them, you know."
21,4,Ses05F_impro06_M,sadness,"Absolutely, absolutely."
21,5,Ses05F_impro06_M,sadness,It's the think
21,6,Ses05F_impro06_F,sadness,"I just, I don't know."
21,7,Ses05F_impro06_M,sadness,There's no reason for it.
22,0,Ses02M_impro03_M,neutral,"Oh, you're never going to believe it."
22,1,Ses02M_impro03_F,neutral,What? What? You look really happy what's going on?
22,2,Ses02M_impro03_M,neutral,"Well, I finally did it"
22,3,Ses02M_impro03_F,neutral,Finally did what?
22,4,Ses02M_impro03_M,neutral,I-I asked her to marry me.
22,5,Ses02M_impro03_F,neutral,"You did? Oh, my Gosh, I'm so proud of you."
22,6,Ses02M_impro03_M,neutral,"Yes, I know. [LAUGHTER]"
22,7,Ses02M_impro03_F,neutral,"Oh, my Gosh. Well, and did"
22,8,Ses02M_impro03_M,neutral,"I'm so nervous you know, I'm-"
23,0,Ses02F_script02_2_M,neutral,"Carla, can I ask you something?  Don't take this wrong, but are you having your period?"
23,1,Ses02F_script02_2_F,anger,"God damn it, Augie, don't ask me that.  I hate it when you ask me that.  You always ask me that.  It's insulting."
23,2,Ses02F_script02_2_M,frustration,"Well, what's bugging you?"
23,3,Ses02F_script02_2_F,anger,We just have different ideas of what this evening is supposed to look like.
23,4,Ses02F_script02_2_M,neutral,"There's nothing to it.  We come here, the grunion arrive, they do their little fish business, we go ooh, ah, look at the fish.  They go home. We go home."
23,5,Ses02F_script02_2_F,frustration,"For heaven sake, we're not going to see the grunions."
23,6,Ses02F_script02_2_M,frustration,Why not?
23,7,Ses02F_script02_2_F,frustration,"We never do, do we?  I mean, have we ever?"
23,8,Ses02F_script02_2_M,neutral,We've missed them twice.  That's not ever.
23,9,Ses02F_script02_2_F,frustration,Twice is every time we've tried. That's ever.
24,0,Ses03M_script01_2_F,sadness,it's like I know as long as she's waiting I'm right again.
24,1,Ses03M_script01_2_M,frustration,Look at how nice the day is.  What are we arguing for?
24,2,Ses03M_script01_2_F,anger,"No.  Nobody in my house better dare and challenge her faith.  You know and maybe strangers but not his father, not his brother."
24,3,Ses03M_script01_2_M,frustration,What do you want me to do?  What do you want?
24,4,Ses03M_script01_2_F,neutral,I want-I want you to act like he's still alive.  I mean don't think I haven't seen the way that you've been since he invited her here.
24,5,Ses03M_script01_2_M,frustration,But Kate...
24,6,Ses03M_script01_2_F,neutral,But I won't have any of this nonsense because you know what happens?  If he doesn't come back I'll kill myself.
24,7,Ses03M_script01_2_F,anger,"Laugh, laugh at me but I will.  Because you know what happened when she came here?  When she came back she slept in his room, the memorial broke into pieces. Joe, look. Look at it. You got to believe with me."
24,8,Ses03M_script01_2_M,frustration,Okay. Calm yourself. Just calm yourself.
25,0,Ses01M_script02_1_F,frustration,"I don't know what you're so excited about.  This isn't a moon landing we're talking about, it's fish, it's a fish nobody even eats."
25,1,Ses01M_script02_1_M,neutral,"Yeah, they do."
25,2,Ses01M_script02_1_F,frustration,"Oh, Augie."
25,3,Ses01M_script02_1_M,neutral,"Well, okay whatever, okay but it's a fish who do something that like no other fish do, you know, it's like those swallows that return to Capistrano or those like those lemmings that jumped off the cliffs, you know."
25,4,Ses01M_script02_1_M,neutral,"It's like a little bit of the unexplainable, a little magic, a little mystery.  I just don't see how you can not be interested in this."
25,5,Ses01M_script02_1_F,frustration,I'm not.
25,6,Ses01M_script02_1_M,neutral,For real?
25,7,Ses01M_script02_1_F,anger,Yes.
26,0,Ses02F_script01_3_F,neutral,Not like that you're not.
26,1,Ses02F_script01_3_M,neutral,I kissed you.
26,2,Ses02F_script01_3_F,neutral,"Like Larry's brother.  Do it like you, Chris.  What is it?"
26,3,Ses02F_script01_3_M,neutral,Let's drive someplace.  I want to be alone with you.
26,4,Ses02F_script01_3_F,neutral,"No.  What is it, your mother?"
26,5,Ses02F_script01_3_M,sadness,No.  Nothing like that.
26,6,Ses02F_script01_3_F,sadness,"Then, what's wrong?  I mean, even in your letters there was some--something ashamed."
26,7,Ses02F_script01_3_M,sadness,"Yeah, I suppose I have been.  But it's going from me."
27,0,Ses02M_impro03_M,neutral,"Yes, yes. [LAUGHTER]"
27,1,Ses02M_impro03_F,neutral,"Oh, my Gosh, that's so cute."
27,2,Ses02M_impro03_M,neutral,"I know it was, I don't know I was really nervous but I'm really - I'm really glad."
27,3,Ses02M_impro03_F,neutral,Are your parents excited or...?
27,4,Ses02M_impro03_M,happiness,"Oh yes, they - they you know they love her and so I mean..."
27,5,Ses02M_impro03_F,neutral,"Yea, totally. So when is it going to happen?"
27,6,Ses02M_impro03_M,neutral,"Well, we're thinking uh - we're thinking winter time, you know, we're going to do it in the winter and then maybe, you know, maybe"
27,7,Ses02M_impro03_M,neutral,"I don't know either do a honeymoon like in the snow or fly down to like Australia, Southern Hemisphere, [GARBAGE] so we'll decide with that."
27,8,Ses02M_impro03_F,neutral,"Ooh, that would be fun."
28,0,Ses04F_impro08_F,frustration,"Sir, they have to take down your address at the other station.  I will transfer.  I will explain everything to them.  It will all be fine.  I promise."
28,1,Ses04F_impro08_M,frustration,What's your name?
28,2,Ses04F_impro08_F,frustration,Cindy?
28,3,Ses04F_impro08_M,neutral,Cinnee?
28,4,Ses04F_impro08_F,neutral,Cindy.
28,5,Ses04F_impro08_M,anger,Cindy?  Cindy what?
28,6,Ses04F_impro08_F,frustration,"Sir, I don't think my name is really relevant-"
28,7,Ses04F_impro08_M,anger,"Cindy, look.  If you don't get your ass a piece of paper that has a check"
29,0,Ses05M_script01_1_M,anger,"Oh, so it isn't just my business?"
29,1,Ses05M_script01_1_F,frustration,I'm just saying.
29,2,Ses05M_script01_1_M,anger,You infuriate me sometimes.  Do you know that?  God.
29,3,Ses05M_script01_1_M,anger,"Isn't it your business, too, if dad -- if I tell dad and he throws a fit about it?  I mean, you have such a talent for ignoring things."
29,4,Ses05M_script01_1_F,anger,"I ignore what I got to ignore.  I mean, the girl is Larry's girl."
29,5,Ses05M_script01_1_M,anger,She is not Larry's girl!
29,6,Ses05M_script01_1_F,anger,"From your father's point of view he's not dead and she's still his girl.  Now, you can go on from there if you know where to go, Chris, but I don't know.  So what can I do for you?"
29,7,Ses05M_script01_1_M,frustration,"I don't know why it is but everytime I reach out for something I- that I want, I have to pull back because I might hurt somebody else.  My whole bloody life; time after time after time."
30,0,Ses01F_script02_1_M,neutral,"My flashlight.  God, how could I be so stupid?  I can't believe I forgot my flashlight."
30,1,Ses01F_script02_1_F,neutral,What flashlight?
30,2,Ses01F_script02_1_M,neutral,"The flashlight, the silver one.  There's only one, isn't there?"
30,3,Ses01F_script02_1_F,neutral,That's not your flashlight.
30,4,Ses01F_script02_1_M,neutral,Whose is it?
30,5,Ses01F_script02_1_F,neutral,It's ours; it's my flashlight too.
30,6,Ses01F_script02_1_M,neutral,"Oh...well. Yeah, of course."
30,7,Ses01F_script02_1_F,anger,You keep saying my flashlight like it's just yours.
30,8,Ses01F_script02_1_M,neutral,No.
31,0,Ses04F_impro05_M,frustration,Welcome to Northwest Airlines.  How can I help you?
31,1,Ses04F_impro05_F,frustration,You guys lost my bag.
31,2,Ses04F_impro05_M,frustration,Did you file a complaint already?
31,3,Ses04F_impro05_F,frustration,Yeah.  Yeah I did.
31,4,Ses04F_impro05_M,frustration,Where?  Did you do it at the front desk or by the baggage claims?
31,5,Ses04F_impro05_F,frustration,"I-I don't know.  The place where they told me to go.  Look they told me to come talk to you because you guys lost my bag.  Not it's late.  Not it will be here soon, lost it completely.  What are you going to do about that?"
31,6,Ses04F_impro05_M,frustration,"Ma'am, first of all I'd like you to calm down.  Second of all-"
31,7,Ses04F_impro05_F,frustration,Look that bag has my entire life in it and you just lost it.
31,8,Ses04F_impro05_M,neutral,I understand that ma'am.
32,0,Ses05F_script01_1_M,neutral,"You know that?  Isn't it your business too, if I tell dad, and he gets, throws a fit about it?   you have such a talent for ignoring things!"
32,1,Ses05F_script01_1_F,frustration,I ignore what I got to ignore.  The girl is Larry's girl.
32,2,Ses05F_script01_1_M,neutral,She's not Larry's girl!
32,3,Ses05F_script01_1_F,neutral,"As far as your father is concerned, he's not dead and you've no right to take his girl."
32,4,Ses05F_script01_1_F,frustration,"Now Chris you can go on from there, but I don't know what to do.  I mean do you know what to do, because I don't."
32,5,Ses05F_script01_1_M,frustration,"I don't know why it is.  But every time I reach out for something I want, I have to pull back because other people will suffer.  My whole bloody life, time after time, after time."
32,6,Ses05F_script01_1_F,neutral,"Well you're a considerate fellow, there's nothing wrong with that."
32,7,Ses05F_script01_1_M,anger,To hell with that!
33,0,Ses02F_impro05_M,neutral,"Well, that's--that's what I'm saying--"
33,1,Ses02F_impro05_F,frustration,There needs to be better security here.
33,2,Ses02F_impro05_M,neutral,"Okay.  Well that that could be something that you put on on the claim--on on the complaint form if you want.  And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over."
33,3,Ses02F_impro05_F,anger,It sounds like it's such a little like oh well no big deal whatever.  It's a big deal to me.
33,4,Ses02F_impro05_M,neutral,"All right, Miss, I-I know.  I realize this. But Like I said, there are several people that are in your same situation, so, um, it's not--it's not totally uncommon and I'm actually gonna have to ask you to move so I can help the next person."
33,5,Ses02F_impro05_F,frustration,"Well, can I at least have my fifty dollars, please?"
33,6,Ses02F_impro05_M,neutral,"Yes, all right.  There you go, now you can file a claim over to the left--And they'll help you out."
33,7,Ses02F_impro05_F,neutral,Thank you.
33,8,Ses02F_impro05_F,frustration,Thank you very much.
34,0,Ses02F_script02_2_M,neutral,"Well, we'll see them this year."
34,1,Ses02F_script02_2_F,frustration,"No, we won't.  It's pointless.  It's like waiting up to see Santa Claus."
34,2,Ses02F_script02_2_F,anger,"I mean, I feel like my whole life is gonna be spent standing on the beach with my eyes wide open and my hands clasped expectantly waiting for the fish to show up.  And the fish won't show up."
34,3,Ses02F_script02_2_M,frustration,I thought you wanted to see it.
34,4,Ses02F_script02_2_F,frustration,You don't understand anything I'm saying.
34,5,Ses02F_script02_2_M,frustration,"No, of course not."
34,6,Ses02F_script02_2_F,frustration,I did want to see it.  I always do.  I keep thinking that this is gonna be the time and it never is.
34,7,Ses02F_script02_2_M,neutral,It's just fish.  Nothing to get traumatized about.
34,8,Ses02F_script02_2_F,neutral,"For heaven sake, this isn't about fish."
34,9,Ses02F_script02_2_M,frustration,"All right.  Look, I've been trying to work this backwards, but I cannot seem to figure out the exact moment that we took a turn for the worst."
35,0,Ses05F_impro05_M,neutral,"Okay.  Well, let me see here. I-"
35,1,Ses05F_impro05_M,neutral,It seems like it went through Heath Row.  I see it here. uh-
35,2,Ses05F_impro05_F,neutral,That's good.
35,3,Ses05F_impro05_M,neutral,But uh- I don't see it here in the airport yet. uh
35,4,Ses05F_impro05_M,neutral,I'm not sure where it is.  We can absolutely keep an eye out for for it for you.
35,5,Ses05F_impro05_F,neutral,"Well, I can't leave without it. I mean, Could you find out?"
35,6,Ses05F_impro05_M,neutral,"Well, I'm not a miracle worker.  I don't know what I can do for you.  I don't have the bag right here."
35,7,Ses05F_impro05_F,frustration,"Right, well can you get on the computer maybe and like track it down and see when it's going to get here?"
35,8,Ses05F_impro05_M,neutral,"Well, as I told you, it left Heath Row and it seems to have arrived here.  But if you can't find it, then-are you sure you know what your bag looks like?"
35,9,Ses05F_impro05_F,frustration,"Yes, sir, I know what my bag looks like."
36,0,Ses04F_impro07_M,neutral,"or, um, campus cruiser.  You can drive people around."
36,1,Ses04F_impro07_F,neutral,Excellent.  Drive drunk people around because you know that's all campus cruisers for.
36,2,Ses04F_impro07_M,neutral,Right or you can run for student counsel.
36,3,Ses04F_impro07_F,neutral,"Okay.  No, that's dorky."
36,4,Ses04F_impro07_M,neutral,Dorky?
36,5,Ses04F_impro07_F,neutral,Yeah.
36,6,Ses04F_impro07_M,neutral,It's important.
36,7,Ses04F_impro07_F,neutral,Student counsel?
36,8,Ses04F_impro07_M,neutral,Yes.
36,9,Ses04F_impro07_F,neutral,"No, it's dorky."
36,10,Ses04F_impro07_M,neutral,Fine.  It's dorky.
36,11,Ses04F_impro07_F,neutral,Social life.  Hello.
36,12,Ses04F_impro07_M,neutral,But that'll fit you  because you're a dork.
36,13,Ses04F_impro07_F,neutral,[LAUGHTER].
