Dialogue_ID,Utterance_ID,Speaker,Emotion,Utterance
1,22,Ses02M_script02_2_F,anger,I mean I feel like my whole life is going to be spent standing on the beach waiting for the fish to show up with my eyes open and my hands clasped expectantly and the fish won't show up.
1,23,Ses02M_script02_2_M,frustration,I thought you wanted to see them.
1,24,Ses02M_script02_2_F,frustration,You don't understand anything I'm saying.
1,25,Ses02M_script02_2_M,frustration,No of course not.
1,26,Ses02M_script02_2_F,anger,"I did want to see them, I always do. I mean I keep thinking that this is going to be the time and it never is."
1,27,Ses02M_script02_2_M,neutral,"It's just fish, I mean nothing to get traumatized over."
1,28,Ses02M_script02_2_F,frustration,For heavens sake this isn't about fish.
1,29,Ses02M_script02_2_M,frustration,All right. I've been trying to work this backwards but I cannot seem to pinpoint the moment that we took a turn for the worst.
1,30,Ses02M_script02_2_M,neutral,"You were fine during the phone call from Marge, dinner was okay, doing the dishes was no problem, let's see, I took a shower, you watched the news, you said"
1,31,Ses02M_script02_2_M,neutral,"""the Grunion are running tonight,"" I said ""great, let's go, I feel lucky,"""
1,32,Ses02M_script02_2_M,neutral,"okay so I'm getting on my jacket and putting out the animals, getting the car out of the garage-"
1,33,Ses02M_script02_2_F,sadness,Do you remember the first time we came to see it? It was about four years ago right after we got married.
1,34,Ses02M_script02_2_F,sadness,"We thought I was pregnant and we opened a bottle of champagne but no glasses, you asked me to dance, we kicked off our shoes and you popped the cork."
1,35,Ses02M_script02_2_F,sadness,And when we were dancing you said the softest most intimate things to me right into my ears so I could feel them as much as hear them
1,36,Ses02M_script02_2_F,sadness,"and I remember thinking that this is it you know. At last, at last I am as happy as I am supposed to be"
1,37,Ses02M_script02_2_M,neutral,Wait a minute I've got it
1,38,Ses02M_script02_2_F,sadness,"Just dancing barefoot in the sand, drinking champagne out of the bottle."
1,39,Ses02M_script02_2_M,neutral,"It was in the car, right? Driving past the Knickerbocker Liquor Locker you said, let's get some champagne and I said times are wasting or something like that, right?"
1,40,Ses02M_script02_2_M,neutral,"Of course, I see it now; you want this to be like that other time, right? That's it, right?"
1,41,Ses02M_script02_2_F,sadness,I'd rather not remember some things. I would rather not hope for some things.
1,42,Ses02M_script02_2_M,neutral,"Yea. Okay, sure, no. I see. Listen, you want to dance?"
1,43,Ses02M_script02_2_F,sadness,No.
1,44,Ses02M_script02_2_M,neutral,You want to go get some champagne?
1,45,Ses02M_script02_2_F,sadness,No.
1,46,Ses02M_script02_2_M,neutral,Take off our shoes?
1,47,Ses02M_script02_2_F,neutral,No.
1,48,Ses02M_script02_2_M,neutral,"What, you want me to breathe in your ear?"
1,49,Ses02M_script02_2_F,neutral,No.
1,50,Ses02M_script02_2_M,neutral,Get married again?
1,51,Ses02M_script02_2_F,frustration,No.
1,52,Ses02M_script02_2_M,frustration,What? What? You want a divorce?
1,53,Ses02M_script02_2_F,frustration,No.
1,54,Ses02M_script02_2_M,frustration,A vacation?
1,55,Ses02M_script02_2_F,frustration,No.
1,56,Ses02M_script02_2_M,frustration,"A new carpet? A poodle, a ice cream, backrub, a suicide pact, what, what Carla, what the hell do you want?"
1,57,Ses02M_script02_2_F,frustration,I want something to turn out the way that it supposed to.
1,58,Ses02M_script02_2_M,anger,"Well welcome to the human race, all right. Do you think this is what I had in mind when I proposed? You think I had this great fantasy going that four years down the road we'd come to the beach and yell at each other over fish?"
1,59,Ses02M_script02_2_M,neutral,"You think I knew that there be times when you'd look at me like I'm a used Kleenex, or that I'd look at you and think holy hell when is the next flight to Alaska?"
1,60,Ses02M_script02_2_M,frustration,"No, no, just like you I thought it was going to be all like peaches and roses and sand in our toes, and wind in our hair, and the fish will always come and the bills will pay themselves and we'll have three, fat, rosy kids and ha-ha baby the joke is on us"
1,61,Ses02M_script02_2_M,frustration,"'cause you know what you get Carla, you know what you get? This."
1,62,Ses02M_script02_2_F,frustration,"This? What, what is this? This isn't even anything."
1,63,Ses02M_script02_2_M,neutral,"Yes, it is."
1,64,Ses02M_script02_2_F,frustration,"I'm sure, this is standing on the beach, this is waiting, this is fighting."
1,65,Ses02M_script02_2_M,neutral,Right.
1,66,Ses02M_script02_2_F,sadness,"Well, but this isn't anything like I thought anything would be like."
1,67,Ses02M_script02_2_M,sadness,"No, I know. Me neither."
1,68,Ses02M_script02_2_F,frustration,I mean it's -- this is just this. I mean it includes a lot and everything but isn't something else. Do you have any idea what I'm trying to say?
1,69,Ses02M_script02_2_M,neutral,I'm doing the best I can.
1,70,Ses02M_script02_2_F,neutral,I know that Augie. Really I do.
1,71,Ses02M_script02_2_F,sadness,"I know that you meant this to be special and nice, and there's the sand and the moon and everything but I just couldn't help thinking about being somewhere else."
1,72,Ses02M_script02_2_M,sadness,Maybe if you were with somebody else too.
1,73,Ses02M_script02_2_F,neutral,I didn't say that.
1,74,Ses02M_script02_2_M,sadness,"No, I know. But still, I know I don't make you happy."
1,75,Ses02M_script02_2_F,neutral,"For heavens sake, whatever I'm doing I'd rather be doing it with you."
1,76,Ses02M_script02_2_M,neutral,Yeah?
1,77,Ses02M_script02_2_F,happiness,Don't be ridiculous. I mean don't you know that?
1,78,Ses02M_script02_2_F,sadness,"You're the one who probably wishes he was with someone else, someone who knew how to enjoy herself and didn't take everything so hard."
1,79,Ses02M_script02_2_M,happiness,"Now that you mention it. No, I don't."
1,80,Ses02M_script02_2_F,neutral,"Okay.  Fine, so we're in the wrong spot but we're with the right person."
1,81,Ses02M_script02_2_M,happiness,I don't know it seemed like a pretty good spot to me. Look at the moon - view the moon view I got from here.
1,82,Ses02M_script02_2_F,neutral,"Yes, I noticed that. It looks pretty on the water doesn't it? Big old white moon."
1,83,Ses02M_script02_2_M,happiness,What have we got here?
1,84,Ses02M_script02_2_F,neutral,"Augie, you brought refreshments."
1,85,Ses02M_script02_2_M,neutral,It's not champagne.
1,86,Ses02M_script02_2_F,happiness,"Well, I guess we don't need glasses."
1,87,Ses02M_script02_2_M,neutral,You still cold? Do you want my jacket? Do you want to go home?
1,88,Ses02M_script02_2_F,neutral,No. No. I think you might be right. I think this may be the spot after all.
1,89,Ses02M_script02_2_F,sadness,"Augie, I'm sorry."
1,90,Ses02M_script02_2_M,happiness,"Shh, if we're very quiet the fish might come."
1,91,Ses02M_script02_2_F,happiness,Or not.
1,92,Ses02M_script02_2_M,happiness,Or not.
1,93,Ses02M_script02_2_F,neutral,Hmm.
2,0,Ses05M_impro05_M,neutral,Hi. Um-  My luggage didn't come out of the conveyor thingy.
2,1,Ses05M_impro05_F,neutral,Hmm. Hmm.
2,2,Ses05M_impro05_M,neutral,"So, um, what do I do?"
2,3,Ses05M_impro05_F,neutral,How long ago was that?
2,4,Ses05M_impro05_M,neutral,"Uh- Like, an hour and a half ago.  I talked to somebody who was standing out there and they said wait.  Sometimes like random butt- pieces come out late."
2,5,Ses05M_impro05_F,neutral,Uh-Hmm.
2,6,Ses05M_impro05_M,neutral,"And so I waited there, but nothing came."
2,7,Ses05M_impro05_F,neutral,"Um, okay.  Well, you can fly- file a claim.  Where were you coming from?"
2,8,Ses05M_impro05_M,neutral,"I was coming from um the Midwest, like Iowa."
2,9,Ses05M_impro05_F,neutral,"So, within the country, though? umm"
2,10,Ses05M_impro05_M,neutral,"Yeah, I know I was in the country.  I mean, it's not that complicated."
2,11,Ses05M_impro05_F,neutral,"Yeah, well the chances of it being lost forever, you know, are slight because -- -- you were in the --"
2,12,Ses05M_impro05_M,neutral,"Well, I would hope so."
2,13,Ses05M_impro05_F,neutral,"Well, I mean, you know that happens pretty often that sometimes baggage -- -- gets lost."
2,14,Ses05M_impro05_M,neutral,People lose --
2,15,Ses05M_impro05_M,neutral,forever?
2,16,Ses05M_impro05_F,neutral,yeah.
2,17,Ses05M_impro05_M,neutral,"You know, this is actually, I mean it's -- it's a really important piece of luggage."
2,18,Ses05M_impro05_F,neutral,Okay.
2,19,Ses05M_impro05_M,neutral,"I mean, it's not big or anything like that.  I mean, it's not worth a lot of money or anything."
2,20,Ses05M_impro05_F,neutral,Did you have insurance on your flight?
2,21,Ses05M_impro05_M,neutral,"No.  I mean, don't you get insurance when you buy your ticket or something?"
2,22,Ses05M_impro05_F,neutral,"No, you have to buy it now.  It's like thirty dollar extra."
2,23,Ses05M_impro05_M,frustration,"Well, no one even told me about that.  Like, why would I think to buy insurance?  I was- It's like a three hour flight."
2,24,Ses05M_impro05_F,neutral,"well, it's something that worth"
2,25,Ses05M_impro05_F,neutral,"yeah, I don't know."
2,26,Ses05M_impro05_M,frustration,"How can you lose my luggage like from like, in --"
2,27,Ses05M_impro05_F,neutral,Chances are it's probably just you know -- taking time being um- unloaded from the airplane.
2,28,Ses05M_impro05_M,neutral,-- four hundred miles?
2,29,Ses05M_impro05_M,frustration,"I should hope so.  You know, I need that today."
2,30,Ses05M_impro05_F,neutral,"Um, well, there's not much I can do.  I can, you can file this report and we'll call you when it comes in."
2,31,Ses05M_impro05_M,frustration,"Let me explain to you what the problem is.  My grandfather's remains are in that bag.  And I have to, like, distribute them today.  We're suppose to, you know, throw them out to the sea today."
2,32,Ses05M_impro05_F,neutral,wow.
2,33,Ses05M_impro05_F,neutral,"Wow.  Well, that's really important, obviously.  But, um --"
2,34,Ses05M_impro05_M,frustration,"Yeah.  I mean, if you have a suggestion, like, it would be great to help me out here."
2,35,Ses05M_impro05_F,neutral,"Uh- Actually, I don't know that that's legal. Um- it is the issue"
2,36,Ses05M_impro05_M,frustration,"Well, I don't care if it's legal.  It's happened.  It's already done."
2,37,Ses05M_impro05_F,neutral,"Yeah I mean, Your bag might have been confiscated because it's --"
2,38,Ses05M_impro05_M,frustration,"Well, could you tell me if it's been confiscated then."
2,39,Ses05M_impro05_F,neutral,-- it's a biohazard. so- um
2,40,Ses05M_impro05_M,frustration,"I mean, some information here would be great.  Some help.  Can you, like, type something in and find out?"
2,41,Ses05M_impro05_F,neutral,Yeah.  Let me just call security.
2,42,Ses05M_impro05_M,frustration,That would be great.  Thank you very much.
2,43,Ses05M_impro05_F,neutral,[LAUGHTER] Okay.  Hold on.
2,44,Ses05M_impro05_M,neutral,Thank you
3,0,Ses01M_impro05_F,neutral,Can I help you?
3,1,Ses01M_impro05_M,frustration,"Yes, please help me.  Where is my bag?"
3,2,Ses01M_impro05_F,neutral,I need a little more information.
3,3,Ses01M_impro05_M,frustration,"Where is my bag?  Come on, I've been here for four hours."
3,4,Ses01M_impro05_F,neutral,What- What flight did you come in on?
3,5,Ses01M_impro05_M,frustration,"Okay, I'm coming in from Atlanta."
3,6,Ses01M_impro05_F,neutral,Georgia?
3,7,Ses01M_impro05_M,neutral,"Yes, Georgia.  Good for you I need my bag.  Can you..."
3,8,Ses01M_impro05_F,neutral,"There's no need for you to raise your voice, sir."
3,9,Ses01M_impro05_F,neutral,I've been college educated.
3,10,Ses01M_impro05_F,neutral,I speak your language.
3,11,Ses01M_impro05_M,anger,Are you insinuating that I don't have a college education and that- for some reason that makes you a better person than I am?
3,12,Ses01M_impro05_M,anger,"Listen, shut your smug mouth, okay?  I don't need that."
3,13,Ses01M_impro05_F,neutral,I'm just saying you don't need to talk to me like I-
3,14,Ses01M_impro05_M,anger,I've been sitting here for four hours.
3,15,Ses01M_impro05_F,frustration,I'm not a child.
3,16,Ses01M_impro05_F,neutral,I've been here for sixteen.
3,17,Ses01M_impro05_M,anger,You people have just been tossing me around like a used hanky.
3,18,Ses01M_impro05_F,neutral,I come here every single day.
3,19,Ses01M_impro05_M,anger,You work here.
3,20,Ses01M_impro05_F,neutral,"Details, Details.  Well, anyhow can I--"
3,21,Ses01M_impro05_F,neutral,so you flew in from Atlanta...
3,22,Ses01M_impro05_M,frustration,My bag from Atlanta.
3,23,Ses01M_impro05_F,neutral,Four...Four hours ago.
3,24,Ses01M_impro05_M,frustration,It's a little black bag with wheels.
3,25,Ses01M_impro05_F,neutral,Do you have any i-?
3,26,Ses01M_impro05_M,neutral,That you wouldn't let me put in the overhead compartment.  You said I had to check it.
3,27,Ses01M_impro05_F,neutral,I wouldn't let you?   I was not in Atlanta. I was not in Atlanta.
3,28,Ses01M_impro05_M,neutral,It's a tiny little bag.
3,29,Ses01M_impro05_F,neutral,I had nothing to do with the boarding attendance.  I'm sorry that your seat was wherever it was.
3,30,Ses01M_impro05_M,neutral,"It was right in the middle of five different people.  I had a huge fat lady next me, a crying kid on left I went like can I please get a Bloody Mary, please? Will you bring a Bloody Mary?"
3,31,Ses01M_impro05_F,neutral,"I have some unfortunate news, uh, that your bag isn't going to be--"
3,32,Ses01M_impro05_F,neutral,--arriving any time soon.
3,33,Ses01M_impro05_M,neutral,"Just had a really, really stressful day, okay?  And I need my bag; can you please help me get my bag?"
3,34,Ses01M_impro05_F,neutral,I'm really sorry to tell you this but...
3,35,Ses01M_impro05_M,neutral,Okay.
3,36,Ses01M_impro05_F,neutral,It's not.  I can offer you fifty dollars and a reimbursement gift cards for our airline...
3,37,Ses01M_impro05_F,neutral,...and your future...
3,38,Ses01M_impro05_M,neutral,"I'm sorry, wait a minute.  Are you saying I'm not going to get my bag at all?"
3,39,Ses01M_impro05_F,neutral,No.
3,40,Ses01M_impro05_M,neutral,It's gone.
3,41,Ses01M_impro05_F,neutral,Yes.
3,42,Ses01M_impro05_M,frustration,Where is it?  Where did it go?
3,43,Ses01M_impro05_F,neutral,We've actually...
3,44,Ses01M_impro05_M,neutral,You mean did someone steal it? Do people steal bags?
3,45,Ses01M_impro05_F,neutral,They do as matter of fact.  We don't like to publicize it because
3,46,Ses01M_impro05_F,neutral,people wouldn't Fly our airline.
3,47,Ses01M_impro05_M,anger,Probably people that work for your company huh?
3,48,Ses01M_impro05_M,anger,Do you know what was in that little bag that I could have just easily put in overhead compartment but no I had to check?
3,49,Ses01M_impro05_F,neutral,What was that?
3,50,Ses01M_impro05_M,anger,My computer which has all of my data which I'm collecting right now.
3,51,Ses01M_impro05_F,neutral,That's unfortunate.
3,52,Ses01M_impro05_M,anger,Yeah it's really unfortunate you know why because I'm going to get fired if I don't get that.  So I need to have that back.
3,53,Ses01M_impro05_F,neutral,That's too bad.
3,54,Ses01M_impro05_M,anger,"Fifty dollars is not going to cover me for my job, okay?"
3,55,Ses01M_impro05_F,neutral,I wish I could give it to you.
3,56,Ses01M_impro05_M,anger,Well you need to find it. Can I just go back there and look through the bags?  Can I just go back there and just go through maybe I'll find it.
3,57,Ses01M_impro05_F,neutral,I wish I-
3,58,Ses01M_impro05_F,neutral,That's not - no.
3,59,Ses01M_impro05_F,neutral,No.
3,60,Ses01M_impro05_M,anger,It'll be a lot more than what you're doing sitting here and just give me lip service.  I'd like to go back at least do some aggressive searching for my stuff.
3,61,Ses01M_impro05_F,neutral,We have plenty of aggressive searching going on it's not there.  Someone's taken it.
3,62,Ses01M_impro05_M,anger,"Sure, yeah right you have plenty of aggressive searching going on, aggressive searching, drinking coffee and smoking cigarettes."
3,63,Ses01M_impro05_M,anger,I know what you guys do when you're not working you're union people; you just sit around on your ass.
3,64,Ses01M_impro05_F,frustration,You know I don't need to take this sort of abuse.
3,65,Ses01M_impro05_M,neutral,"Well, I don't need to take this kind of abuse either.  I just was trying get back to Atlanta. I just got home, I just want to get my bag and get my stuff. And keep my job."
3,66,Ses01M_impro05_F,neutral,That's fantastic.
3,67,Ses01M_impro05_F,neutral,Then why don't you take your fifty dollars. Get yourself a taxi and go shopping tomorrow.
3,68,Ses01M_impro05_M,frustration,[BREATHING]
3,69,Ses01M_impro05_M,anger,Thank you very much.
4,0,Ses01F_impro02_F,sadness,Did you get the mail? So you saw my letter?
4,1,Ses01F_impro02_M,neutral,It's not fair.
4,2,Ses01F_impro02_F,sadness,Yeah.  I know.
4,3,Ses01F_impro02_M,sadness,"I don't understand.  You've already done so much, I don't know why do you have to go back."
4,4,Ses01F_impro02_F,sadness,I don't know.  I put in that. request too. They didn't...
4,5,Ses01F_impro02_F,neutral,"I guess, you know, everybody has to make sacrifices."
4,6,Ses01F_impro02_M,neutral,"I don't know, it's just not fair.  I think you've already made your sacrifice."
4,7,Ses01F_impro02_F,sadness,"There's people that have given more though, you know?"
4,8,Ses01F_impro02_M,frustration,I just don't see how they can make you leave when you have a new baby - we have a new kid.
4,9,Ses01F_impro02_F,sadness,I know.
4,10,Ses01F_impro02_M,neutral,Then why is that fair?  Why--
4,11,Ses01F_impro02_F,neutral,"There's babies over there, though, that need mothers."
4,12,Ses01F_impro02_M,sadness,I don't know how you can be okay with this?  I don't know why you're not-- you're fine with it.
4,13,Ses01F_impro02_F,neutral,"I'm not okay with it, but I don't-- it's not like I have a choice.  I don't see what crying about it is going to fix."
4,14,Ses01F_impro02_M,neutral,I'm just trying to think of another way.  I'm just trying to...
4,15,Ses01F_impro02_F,sadness,"Just, you know, kicking myself."
4,16,Ses01F_impro02_F,neutral,like you sign up because you need money and
4,17,Ses01F_impro02_F,sadness,things just aren't what they seem.
4,18,Ses01F_impro02_M,neutral,This is a stupid war.
4,19,Ses01F_impro02_F,neutral,"We're doing the right thing, though."
4,20,Ses01F_impro02_M,frustration,I know.
4,21,Ses01F_impro02_M,sadness,I just don't see why it has to be you.
4,22,Ses01F_impro02_F,sadness,"If not me then, who?"
4,23,Ses01F_impro02_M,sadness,What am I going to do? Huh?
4,24,Ses01F_impro02_F,sadness,"You'll videotape everything, yeah?"
4,25,Ses01F_impro02_M,sadness,Yeah.
4,26,Ses01F_impro02_F,sadness,"Maybe you can send it to me, like stream it, yeah?"
4,27,Ses01F_impro02_M,neutral,Don't you guys have access to computers over there.
4,28,Ses01F_impro02_F,sadness,Last month--  Yeah.
4,29,Ses01F_impro02_M,sadness,I just don't know how I'm going to do it without you.
4,30,Ses01F_impro02_F,neutral,I have to find sitters.
4,31,Ses01F_impro02_M,sadness,I can't raise a baby by myself.  How?
4,32,Ses01F_impro02_F,sadness,"We've got friends, that's why we moved here, huh?  Because there is a day care down the street."
4,33,Ses01F_impro02_M,neutral,I know.
4,34,Ses01F_impro02_F,neutral,And your mother is close by.
4,35,Ses01F_impro02_F,sadness,I'll send you lots of letters.
4,36,Ses01F_impro02_F,sadness,And I want lots and lots and lots of pictures.
4,37,Ses01F_impro02_M,frustration,It's just not fair.
5,0,Ses04M_impro05_M,frustration,"Yeah, hi.  Look--Um, okay.  Here's the thing."
5,1,Ses04M_impro05_F,neutral,"Hi, how can I help you?"
5,2,Ses04M_impro05_M,neutral,Just arrived from London--
5,3,Ses04M_impro05_F,neutral,Mmhmm.
5,4,Ses04M_impro05_M,frustration,lost my luggage. Your airline--
5,5,Ses04M_impro05_F,neutral,I'm sorry.
5,6,Ses04M_impro05_F,neutral,Right.
5,7,Ses04M_impro05_M,frustration,"lost my luggage. I didn't lose it. No, it's not like I left it somewhere and somebody took it."
5,8,Ses04M_impro05_F,neutral,"Oh, oh, you didn't."
5,9,Ses04M_impro05_F,neutral,I thought you lost your luggage.
5,10,Ses04M_impro05_M,frustration,"It was lost.  I waited on the conveyor -- near the conveyor belt to see, you know, where -- then the baggage claim and see if it would- it would come out."
5,11,Ses04M_impro05_M,frustration,"Didn't come out.  I spoke to somebody, a local authority figure."
5,12,Ses04M_impro05_M,frustration,"And he told me to come to this desk here so I can, uh, at least get, uh, the hundred- hundred and fifty dollars that- that I'm owed for my loss."
5,13,Ses04M_impro05_M,frustration,'Cause that's roughly how much the bag plus all its contents was worth.
5,14,Ses04M_impro05_F,neutral,"Uh. Okay.  I -- first of all, I'm very sorry you lost your bag."
5,15,Ses04M_impro05_F,neutral,"Um, but, actually, our policy is a fifty dollar"
5,16,Ses04M_impro05_M,anger,fifty dollars?
5,17,Ses04M_impro05_F,neutral,refund--coverage of the bag that was lost. yes
5,18,Ses04M_impro05_M,anger,"fifty dollars. No way, no."
5,19,Ses04M_impro05_F,neutral,"That's our policy, sir."
5,20,Ses04M_impro05_M,anger,"I don't but the thing is, I don't care about your policy."
5,21,Ses04M_impro05_M,anger,You understand?
5,22,Ses04M_impro05_M,frustration,"What I want you to do is I want you to write three of those, as if I were three people.  Okay.  You can write -- you can just put my name on all --"
5,23,Ses04M_impro05_F,neutral,I can't do that.
5,24,Ses04M_impro05_M,frustration,But what I'm telling you is that's what you're going to do.
5,25,Ses04M_impro05_F,neutral,"Uh, no, actually, no I'm not."
5,26,Ses04M_impro05_M,anger,"No, no, because, look, I don't care what your policy says.  I mean--"
5,27,Ses04M_impro05_F,frustration,I'm very sorry.  I understand you're frustrated. You just got off of a flight.
5,28,Ses04M_impro05_M,anger,You understand that the contents of my bag- The contents of my bag cost a hundred and fifty dollars.
5,29,Ses04M_impro05_M,anger,You--
5,30,Ses04M_impro05_F,neutral,We'll cover fifty.
5,31,Ses04M_impro05_M,anger,No.  No.  No.  What I need you to do -- I need you to write checks for -- I need you to write three of them. That'll be satisfactory.
5,32,Ses04M_impro05_F,frustration,We only cover fifty do-
5,33,Ses04M_impro05_M,anger,"Just -- you can fill out the form--We can fill out - no, no, no, we can fill out the form three times."
5,34,Ses04M_impro05_F,frustration,We only cover fifty dollars worth of lost items.
5,35,Ses04M_impro05_M,frustration,And then that'll be that. It's going to be fine. Just-
5,36,Ses04M_impro05_M,neutral,"I'm going to get very upset.  Like, I mean, I'm- I'm upset right now but I'm going to get really upset if you- if you don't do the check thing."
5,37,Ses04M_impro05_F,frustration,I'm very sorry.
5,38,Ses04M_impro05_F,neutral,I'm very sorry.  I understand you're upset.  You just got off a long flight.
5,39,Ses04M_impro05_M,frustration,"You don't understand. You don't understand, actually.  You don't understand because it was my luggage that was lost.  Okay."
